Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
703.00,1046.80,1052.62,1051.75,1058.92,1067.43,1066.47,1078.00,1078.62,1074.71,1076.64,1081.39,1087.75,1090.27,1091.85,1095.38,1097.90,1097.40,1107.09,1105.41,1113.00,1121.07,1118.81,1134.94,1135.55,1131.84,1139.17,1149.71,1148.11,1151.37,1161.94,1157.14,1165.40,1172.36,1170.76,1171.53,1178.85,1181.95,1192.60,1188.56,1187.09,1195.91,1201.06,1204.33,1211.23,1206.48,1218.60,1215.81,1214.73,1224.07,1219.28,1222.22,1225.73,1232.22,1240.11,1235.20,1239.94,1243.22,1248.22,1243.43,1243.31,
704.00,1051.76,1054.23,1057.14,1064.67,1072.21,1072.74,1081.35,1080.81,1082.21,1081.46,1090.82,1090.71,1091.04,1093.72,1101.15,1105.45,1101.47,1113.96,1109.12,1118.48,1127.84,1124.29,1138.71,1141.18,1135.48,1143.44,1157.32,1150.44,1153.88,1165.93,1163.24,1168.62,1175.83,1178.84,1177.55,1187.67,1184.98,1193.27,1193.37,1187.24,1202.20,1206.07,1209.08,1212.42,1216.08,1221.14,1220.17,1221.67,1230.60,1226.30,1227.37,1231.57,1235.34,1243.41,1243.62,1248.25,1247.39,1251.27,1251.37,1249.11,
705.00,1058.53,1065.99,1064.63,1075.86,1077.63,1080.96,1087.86,1088.42,1089.66,1090.14,1099.98,1101.90,1094.56,1105.63,1109.73,1110.13,1112.53,1118.11,1119.63,1124.85,1136.45,1134.88,1146.11,1148.68,1143.35,1149.09,1162.80,1161.84,1159.71,1173.56,1176.49,1173.36,1180.74,1191.61,1185.27,1194.42,1194.38,1201.64,1203.37,1192.41,1209.47,1210.43,1217.29,1215.32,1225.60,1225.87,1230.05,1230.53,1235.26,1229.29,1238.03,1240.68,1245.30,1251.84,1249.71,1252.24,1256.81,1260.87,1254.64,1257.21,
706.00,1058.41,1071.94,1064.17,1078.12,1083.25,1085.65,1091.54,1094.04,1090.50,1097.85,1100.02,1101.50,1103.79,1109.27,1110.28,1113.64,1120.50,1120.44,1124.91,1130.36,1137.33,1139.52,1147.68,1154.78,1146.28,1149.86,1167.07,1169.88,1168.90,1177.92,1179.59,1178.69,1187.29,1192.95,1187.26,1194.47,1197.69,1207.41,1207.06,1200.26,1212.27,1215.03,1221.42,1220.91,1224.55,1233.29,1235.99,1231.11,1243.76,1234.26,1243.52,1245.29,1251.68,1251.40,1253.10,1257.71,1262.33,1265.38,1257.44,1264.86,
707.00,1057.71,1070.10,1069.62,1078.77,1083.83,1082.55,1094.68,1094.32,1090.05,1095.87,1099.94,1098.06,1108.96,1108.52,1111.04,1117.08,1119.21,1124.77,1123.31,1134.35,1137.17,1143.02,1152.24,1154.02,1147.28,1156.44,1166.63,1169.65,1165.69,1177.92,1176.65,1179.34,1189.16,1193.80,1185.40,1193.62,1197.76,1210.05,1200.95,1200.87,1217.21,1216.77,1221.69,1227.24,1226.64,1230.44,1237.88,1233.20,1245.20,1239.22,1244.38,1245.16,1252.49,1253.89,1256.33,1256.67,1260.23,1265.87,1260.01,1266.26,
708.00,1061.77,1075.02,1072.48,1081.57,1082.79,1086.57,1092.45,1092.41,1098.70,1096.83,1100.47,1100.45,1105.56,1109.81,1113.09,1119.80,1121.47,1126.53,1124.21,1133.57,1139.41,1142.73,1150.62,1155.04,1147.61,1155.08,1167.37,1167.49,1162.85,1176.99,1180.82,1179.72,1185.03,1194.61,1190.42,1196.48,1197.46,1207.06,1204.72,1189.99,1218.52,1219.57,1225.07,1223.89,1226.96,1226.51,1237.26,1234.80,1241.73,1240.31,1250.16,1246.15,1250.06,1257.32,1258.99,1255.34,1260.47,1266.39,1261.37,1265.56,
709.00,1054.49,1075.03,1071.43,1084.78,1079.10,1087.77,1089.67,1094.27,1095.95,1103.24,1106.75,1102.41,1101.67,1113.25,1113.73,1116.41,1120.74,1125.64,1125.90,1135.00,1135.91,1137.77,1150.86,1155.11,1149.13,1151.55,1166.29,1167.59,1163.34,1172.26,1180.54,1174.39,1184.10,1193.63,1192.20,1196.36,1199.35,1208.06,1204.29,1193.85,1213.78,1213.21,1224.01,1222.32,1221.79,1225.44,1231.63,1231.16,1241.60,1238.70,1246.62,1245.85,1250.14,1252.09,1257.68,1253.91,1256.38,1262.10,1258.63,1265.77,
710.00,1053.77,1075.74,1068.36,1077.09,1077.07,1084.06,1090.06,1093.73,1088.58,1100.08,1103.78,1101.84,1106.06,1115.44,1112.21,1116.90,1118.56,1120.67,1123.05,1138.09,1134.41,1137.99,1149.00,1153.34,1146.24,1151.08,1160.49,1164.18,1160.01,1168.99,1173.70,1174.89,1183.18,1187.94,1189.28,1190.90,1198.83,1209.57,1199.18,1196.92,1211.51,1212.43,1217.31,1222.67,1219.92,1223.30,1234.35,1229.29,1237.71,1235.50,1242.36,1244.68,1247.10,1250.70,1251.10,1246.78,1251.69,1262.96,1253.73,1260.41,
711.00,1052.06,1068.88,1065.98,1071.67,1073.70,1083.01,1087.50,1083.94,1088.81,1092.93,1096.48,1094.13,1102.01,1106.12,1106.45,1114.72,1116.09,1118.94,1114.78,1130.06,1131.42,1132.90,1143.86,1145.39,1140.08,1147.20,1160.56,1156.73,1158.20,1167.90,1166.36,1173.15,1181.48,1180.44,1186.41,1185.97,1192.16,1202.46,1195.61,1190.47,1207.00,1212.37,1215.65,1219.71,1215.60,1218.45,1227.54,1220.37,1235.32,1237.83,1237.40,1238.88,1238.28,1247.14,1246.49,1246.21,1247.14,1255.09,1253.28,1255.42,
712.00,1047.77,1059.38,1063.41,1071.07,1068.49,1076.68,1082.60,1079.73,1085.68,1088.42,1090.77,1096.00,1094.98,1104.69,1105.85,1108.48,1108.59,1118.62,1108.62,1122.31,1127.02,1126.99,1134.87,1138.13,1141.00,1141.42,1156.22,1148.96,1149.32,1161.15,1164.20,1165.44,1174.55,1176.23,1185.24,1183.26,1190.87,1194.35,1191.01,1184.79,1198.01,1203.04,1213.57,1213.89,1212.59,1209.86,1215.73,1220.21,1226.34,1232.08,1232.58,1233.69,1229.84,1243.45,1241.30,1241.85,1241.83,1245.62,1247.41,1246.72,
713.00,1039.48,1048.22,1046.58,1058.61,1059.56,1064.14,1069.92,1069.06,1070.38,1079.09,1083.44,1087.75,1080.37,1094.19,1093.59,1094.64,1100.76,1101.48,1095.95,1109.80,1114.61,1114.40,1120.19,1128.49,1128.64,1125.53,1143.99,1137.92,1139.32,1147.80,1156.66,1155.71,1162.19,1162.75,1172.13,1171.98,1180.69,1186.54,1186.01,1175.55,1183.11,1191.05,1199.86,1201.89,1197.50,1200.22,1202.81,1210.87,1212.13,1215.98,1220.51,1223.71,1217.77,1225.92,1229.44,1227.86,1234.90,1234.87,1233.35,1233.59,
714.00,1019.62,1026.20,1026.34,1036.26,1040.98,1042.53,1048.92,1049.67,1049.40,1058.19,1061.40,1062.16,1062.45,1070.41,1072.23,1069.81,1079.13,1072.56,1069.57,1089.76,1091.03,1090.99,1101.97,1105.22,1106.85,1105.51,1122.13,1117.45,1124.94,1127.84,1131.44,1134.67,1146.32,1140.40,1147.93,1146.98,1157.05,1165.94,1161.03,1163.48,1163.21,1168.49,1174.95,1183.90,1173.40,1182.21,1184.51,1188.19,1193.63,1196.25,1194.14,1201.28,1197.12,1200.58,1209.88,1204.54,1210.52,1214.36,1213.97,1209.28,
715.00,992.00,995.85,997.21,1002.22,1012.08,1007.44,1018.15,1017.83,1019.24,1019.66,1024.37,1030.98,1035.13,1039.85,1043.46,1041.13,1043.68,1044.52,1036.16,1053.18,1060.22,1061.56,1068.28,1073.17,1071.18,1076.12,1091.86,1084.47,1089.41,1096.74,1096.47,1104.13,1115.57,1110.38,1111.42,1113.76,1122.38,1129.37,1127.55,1130.70,1134.96,1139.08,1143.78,1148.99,1143.63,1146.38,1156.88,1157.65,1158.43,1164.45,1164.92,1167.55,1162.37,1175.69,1175.65,1172.08,1178.74,1180.65,1181.16,1175.44,
716.00,959.32,956.92,959.89,972.54,975.45,977.80,981.93,981.27,993.00,985.42,994.33,995.94,992.51,1002.26,1009.35,999.80,1010.63,1008.29,1002.45,1014.63,1024.52,1025.15,1032.27,1036.84,1035.09,1038.51,1057.27,1049.84,1053.04,1063.30,1062.22,1065.84,1078.97,1075.88,1076.28,1079.19,1086.57,1087.68,1092.78,1088.87,1100.62,1102.35,1109.75,1108.77,1107.32,1110.64,1114.48,1122.99,1120.24,1126.91,1128.70,1128.89,1123.41,1138.33,1139.97,1136.58,1144.03,1142.11,1145.84,1143.64,
717.00,928.29,929.16,927.89,941.68,944.48,944.07,952.76,954.49,956.50,957.04,963.26,967.37,959.76,971.78,977.21,963.58,979.69,972.27,974.87,983.52,989.40,991.09,1000.15,1004.85,1003.49,1006.49,1020.70,1021.60,1018.02,1027.99,1028.40,1030.62,1038.28,1044.91,1045.11,1046.39,1056.72,1057.63,1059.52,1059.49,1066.65,1065.95,1073.16,1077.73,1073.23,1078.76,1082.95,1089.74,1084.60,1084.48,1091.44,1097.16,1099.71,1100.37,1103.34,1102.64,1108.85,1110.29,1105.76,1107.41,
718.00,903.96,909.74,904.91,916.04,920.88,918.17,929.37,932.44,928.53,938.80,933.86,939.83,941.61,946.84,949.55,941.47,956.71,948.47,950.25,964.15,967.27,965.89,975.06,986.32,976.04,985.33,995.67,999.24,995.98,1006.20,1004.82,1009.10,1016.55,1018.68,1017.89,1019.32,1029.05,1036.01,1033.78,1040.45,1047.70,1051.45,1049.23,1055.14,1043.80,1059.68,1065.41,1057.26,1060.12,1059.83,1068.13,1073.50,1075.96,1074.33,1080.55,1073.33,1084.85,1085.44,1081.10,1081.89,
719.00,892.04,896.75,903.78,908.60,908.60,908.08,918.21,919.34,917.73,924.46,923.78,926.93,930.77,933.28,941.40,933.01,942.51,941.95,940.44,955.31,958.76,958.19,969.39,977.22,965.25,979.14,983.72,987.71,984.97,1000.65,989.37,997.89,1007.43,1010.88,1006.47,1008.65,1016.35,1022.40,1015.44,1029.18,1040.93,1040.91,1040.91,1042.96,1039.67,1047.68,1052.09,1045.34,1049.34,1053.86,1056.39,1062.97,1063.66,1068.35,1069.47,1063.69,1069.16,1079.22,1075.80,1074.12,
720.00,890.09,898.90,900.79,906.71,904.27,908.30,915.99,914.49,920.24,920.41,924.11,927.16,923.55,935.15,940.90,931.28,940.64,942.06,940.77,948.93,959.75,954.12,970.40,972.07,961.60,973.02,980.83,987.36,978.64,993.93,991.36,993.46,998.23,1011.11,1007.89,1007.33,1013.47,1015.70,1017.81,1019.18,1036.19,1035.07,1039.19,1032.45,1038.42,1040.78,1046.11,1046.03,1042.29,1043.70,1057.70,1058.52,1062.17,1066.16,1061.91,1065.05,1066.98,1073.90,1069.72,1070.37,
721.00,887.78,901.96,898.35,912.69,905.58,911.56,918.13,919.26,920.52,933.31,930.47,933.24,927.73,938.25,940.65,932.96,946.32,946.01,946.10,957.94,962.41,953.22,971.77,973.21,966.56,973.56,986.11,995.36,983.72,999.68,996.42,995.24,1003.91,1011.74,1012.65,1009.48,1015.50,1023.40,1022.69,1024.51,1037.58,1034.99,1038.22,1038.71,1035.12,1049.58,1049.51,1047.67,1047.18,1045.49,1056.31,1059.26,1066.73,1063.76,1064.76,1072.45,1073.10,1074.78,1072.87,1073.31,
722.00,895.25,906.90,907.01,915.69,918.97,913.08,928.36,929.20,920.61,934.43,934.53,937.22,939.01,943.19,950.06,947.52,952.90,955.09,953.97,968.30,972.54,966.39,978.74,981.03,975.23,986.62,992.00,1001.75,993.07,1010.62,1000.21,1008.11,1013.98,1018.20,1017.53,1014.73,1023.09,1035.83,1025.87,1032.65,1047.87,1045.98,1044.27,1048.92,1045.79,1057.01,1061.71,1055.32,1056.12,1056.25,1066.36,1067.39,1075.52,1072.89,1074.68,1079.93,1080.81,1084.59,1080.16,1079.64,
723.00,905.79,915.65,919.71,921.45,926.67,925.50,936.52,933.62,935.36,938.84,938.85,940.59,946.96,945.81,957.42,956.82,960.29,963.79,960.30,971.89,981.76,973.63,988.14,986.98,982.34,992.19,1002.04,1004.95,1000.89,1018.86,1012.50,1020.02,1023.51,1028.15,1025.83,1024.09,1026.40,1038.01,1033.95,1031.05,1055.97,1059.45,1056.56,1050.19,1056.57,1064.10,1067.57,1061.22,1065.26,1069.90,1079.17,1074.54,1071.64,1083.82,1085.55,1089.61,1089.03,1088.47,1092.52,1090.19,
724.00,902.55,912.13,922.06,926.50,923.68,928.52,934.86,937.37,937.26,941.62,948.39,948.48,946.65,952.00,962.10,955.85,958.53,966.87,966.02,970.58,980.58,975.69,993.73,984.41,983.63,990.49,1004.37,1004.18,998.75,1019.25,1013.69,1011.95,1021.06,1031.44,1028.97,1028.25,1031.39,1040.57,1038.93,1032.47,1049.78,1051.28,1055.06,1051.92,1064.33,1064.31,1060.93,1069.65,1069.01,1071.17,1077.89,1075.47,1071.62,1081.48,1083.55,1093.46,1086.88,1092.42,1095.62,1092.37,
725.00,894.86,908.81,907.61,914.78,917.24,918.03,926.12,931.16,925.50,931.89,941.38,940.56,939.98,945.22,951.45,949.01,948.84,953.29,960.48,966.56,967.58,964.77,983.44,979.65,974.99,981.00,993.57,993.13,993.42,1006.67,1007.35,1004.61,1010.82,1017.64,1020.08,1018.97,1022.38,1037.28,1032.38,1027.06,1038.68,1044.23,1043.40,1045.28,1054.37,1055.55,1058.54,1059.56,1060.51,1056.15,1070.00,1065.25,1064.37,1068.96,1076.52,1082.14,1078.64,1082.07,1084.29,1078.12,
726.00,886.47,899.69,903.75,906.49,913.22,912.37,917.95,922.72,919.55,928.45,931.03,930.19,934.94,931.35,942.59,944.98,941.11,944.89,946.24,962.45,958.07,954.52,975.92,971.99,969.06,977.24,988.73,983.19,990.02,997.70,995.37,1000.22,1011.67,1008.53,1011.14,1012.11,1012.55,1028.54,1023.85,1021.80,1032.26,1043.15,1036.95,1046.04,1046.55,1053.03,1055.14,1049.66,1059.96,1057.15,1058.60,1061.15,1056.49,1063.83,1071.35,1074.47,1066.12,1075.41,1079.53,1073.11,
727.00,890.76,899.19,906.61,901.78,914.01,910.40,919.47,918.85,924.32,923.68,929.12,933.52,941.07,937.15,946.18,946.34,940.46,951.33,944.09,961.61,956.91,958.00,974.13,972.61,972.19,978.66,986.70,979.42,983.49,998.00,994.20,1006.78,1010.69,1010.71,1009.95,1014.33,1015.41,1024.12,1020.49,1017.78,1031.38,1042.86,1044.38,1046.78,1051.66,1046.33,1054.49,1056.00,1059.19,1058.89,1064.77,1062.82,1052.84,1072.93,1068.39,1075.82,1064.75,1076.39,1079.25,1076.56,
728.00,898.93,903.42,908.82,908.84,917.86,920.46,924.95,921.99,933.16,932.51,936.06,943.03,940.57,945.12,949.51,948.15,952.33,954.65,950.57,963.30,962.45,962.08,978.92,983.33,978.45,977.93,994.22,980.49,991.98,1002.52,1003.67,1007.52,1012.19,1015.81,1018.00,1021.80,1023.84,1027.86,1034.01,1025.07,1032.79,1043.52,1050.36,1050.73,1057.59,1051.13,1053.76,1061.25,1064.33,1062.97,1069.54,1067.97,1059.52,1074.43,1077.34,1083.98,1075.41,1079.78,1085.04,1084.97,
729.00,905.30,915.82,916.44,918.81,928.48,926.98,936.23,932.70,938.15,947.63,945.09,947.46,947.37,953.01,957.26,954.12,959.99,956.25,960.51,973.88,972.71,970.99,989.14,991.83,988.58,990.04,1000.91,993.87,1007.44,1011.40,1011.72,1012.69,1021.82,1021.49,1026.52,1026.75,1036.90,1040.77,1040.05,1041.42,1041.35,1048.49,1054.56,1063.00,1062.08,1059.53,1066.17,1068.31,1071.53,1070.43,1071.60,1078.61,1074.84,1084.35,1085.88,1092.07,1082.31,1092.23,1092.99,1090.32,
730.00,918.14,931.31,925.10,924.57,946.08,931.75,943.99,941.24,945.77,954.59,947.36,956.28,963.81,963.73,970.64,967.05,969.71,969.36,965.50,983.24,982.44,980.09,992.95,1007.89,999.73,1005.28,1009.80,1005.23,1021.55,1023.77,1021.68,1029.18,1038.71,1029.66,1031.48,1035.16,1042.44,1049.80,1049.13,1058.49,1056.89,1065.49,1069.66,1076.05,1067.53,1070.90,1079.77,1074.19,1082.21,1082.88,1085.89,1089.71,1082.48,1101.15,1100.70,1098.04,1097.38,1102.65,1107.09,1103.50,
731.00,932.74,945.52,944.85,941.79,962.15,945.25,962.70,956.14,965.34,966.87,965.30,971.58,980.24,975.60,992.23,983.49,986.63,990.33,980.58,1000.99,1002.91,999.44,1014.46,1021.97,1017.01,1022.91,1027.69,1021.39,1033.32,1042.65,1038.30,1045.52,1056.83,1049.00,1049.63,1058.98,1058.96,1062.74,1066.84,1071.82,1073.14,1079.99,1089.10,1089.36,1089.99,1085.35,1091.30,1092.56,1100.42,1108.54,1104.80,1108.23,1100.39,1118.86,1120.13,1120.80,1117.02,1119.17,1126.37,1127.32,
732.00,949.48,968.19,958.36,960.70,975.96,963.35,979.76,972.77,982.86,982.86,983.43,993.35,987.56,996.52,1008.59,994.48,1002.61,1003.69,1001.10,1012.03,1019.55,1015.82,1029.64,1035.55,1035.33,1034.76,1041.24,1042.13,1044.93,1057.49,1061.91,1060.80,1066.34,1069.97,1071.46,1074.02,1076.54,1079.17,1085.33,1086.66,1085.96,1085.77,1099.61,1098.10,1106.89,1098.07,1107.24,1113.38,1114.44,1117.79,1120.35,1125.16,1126.11,1135.84,1131.10,1134.64,1134.20,1139.45,1134.95,1139.79,
733.00,963.51,980.50,967.84,980.61,988.07,978.71,993.03,990.72,995.21,1006.22,994.74,1006.36,1002.39,1010.66,1014.46,1006.05,1017.10,1017.10,1016.93,1030.70,1031.00,1029.74,1041.83,1053.31,1047.88,1049.12,1060.83,1062.20,1067.88,1073.22,1076.00,1078.01,1082.09,1083.38,1087.04,1088.91,1088.64,1100.18,1102.57,1109.57,1103.34,1103.95,1112.70,1116.42,1113.61,1123.11,1123.61,1119.34,1134.68,1132.64,1132.12,1141.37,1138.73,1143.55,1147.95,1148.29,1150.95,1156.05,1146.69,1153.27,
734.00,978.37,991.09,987.15,998.17,1003.04,986.53,1009.60,1005.90,1003.04,1015.00,1010.77,1015.75,1021.14,1022.74,1029.19,1026.34,1024.75,1033.95,1029.83,1045.50,1045.71,1048.04,1059.57,1067.30,1063.39,1067.20,1072.60,1077.05,1080.12,1088.37,1083.72,1098.64,1098.54,1095.59,1096.43,1104.25,1104.15,1115.90,1110.61,1122.26,1122.15,1121.41,1128.07,1130.52,1130.83,1137.71,1140.69,1135.91,1146.61,1147.76,1145.45,1158.04,1150.42,1162.70,1157.73,1155.19,1164.07,1170.21,1165.66,1168.19,
735.00,987.09,999.03,998.86,1003.78,1009.29,997.82,1016.88,1009.46,1017.93,1017.17,1019.84,1026.10,1027.43,1032.70,1038.79,1037.11,1036.18,1046.67,1038.85,1048.00,1057.91,1054.09,1069.62,1073.04,1070.84,1071.53,1081.56,1082.37,1080.00,1091.59,1098.43,1106.13,1101.27,1109.73,1107.18,1111.58,1109.55,1116.22,1126.30,1119.41,1126.13,1131.05,1139.51,1129.72,1140.79,1141.72,1147.34,1145.95,1155.28,1152.85,1161.54,1163.28,1157.13,1169.83,1163.33,1165.36,1174.23,1173.77,1174.29,1175.51,
736.00,983.41,999.53,1001.64,1008.51,1006.59,1004.21,1016.58,1014.65,1024.37,1025.37,1030.96,1033.71,1027.02,1042.14,1041.23,1038.29,1040.86,1053.41,1048.92,1053.23,1061.11,1053.32,1072.66,1072.66,1075.50,1072.93,1083.38,1087.32,1086.40,1091.44,1100.60,1101.15,1098.50,1113.80,1113.62,1111.23,1116.73,1120.67,1128.92,1122.05,1125.53,1123.05,1136.89,1135.88,1139.09,1148.62,1149.44,1152.38,1157.69,1154.03,1159.89,1159.53,1160.62,1166.40,1164.29,1171.62,1178.13,1177.58,1173.73,1174.19,
737.00,984.07,997.73,995.81,1008.34,1009.87,1001.73,1016.25,1013.20,1015.65,1025.99,1028.72,1033.69,1029.42,1043.74,1037.67,1041.65,1038.57,1047.52,1047.67,1054.27,1060.59,1053.58,1068.21,1074.47,1073.08,1076.11,1078.89,1088.39,1087.40,1086.26,1093.65,1102.16,1098.14,1110.65,1109.56,1102.16,1119.76,1125.78,1122.55,1120.81,1126.33,1122.30,1129.76,1137.52,1134.04,1146.77,1154.16,1154.32,1153.33,1149.86,1154.26,1156.66,1165.01,1166.16,1163.41,1167.59,1169.09,1176.10,1172.42,1167.31,
738.00,987.23,991.95,999.01,1006.06,1010.63,1004.09,1017.41,1006.85,1018.34,1024.75,1024.22,1027.49,1036.23,1041.46,1036.63,1044.60,1042.23,1047.86,1043.68,1051.13,1060.40,1052.82,1068.25,1072.94,1072.42,1078.30,1080.13,1084.18,1088.89,1090.96,1086.92,1105.46,1104.56,1107.18,1102.73,1102.07,1112.27,1117.89,1122.32,1114.89,1126.38,1130.94,1133.42,1136.19,1133.29,1147.41,1149.37,1150.81,1158.12,1156.68,1155.51,1157.47,1157.88,1165.69,1162.96,1170.00,1168.95,1167.93,1180.07,1169.22,
739.00,989.21,988.10,1002.65,1005.15,1005.94,1005.89,1015.78,1009.97,1019.73,1021.80,1027.39,1031.56,1035.59,1044.92,1042.47,1045.48,1043.67,1053.64,1049.71,1048.44,1065.44,1057.94,1067.74,1069.65,1076.07,1075.41,1081.37,1079.41,1078.83,1094.07,1088.90,1101.08,1103.17,1110.59,1108.02,1103.38,1118.60,1118.57,1120.64,1114.01,1123.74,1127.75,1136.39,1134.45,1143.63,1144.98,1144.98,1147.76,1156.25,1155.77,1157.68,1154.95,1157.07,1166.29,1159.69,1173.08,1169.05,1163.75,1180.98,1172.95,
740.00,989.91,991.74,995.89,1002.98,1004.93,1012.40,1013.00,1011.96,1019.56,1025.50,1031.87,1029.21,1033.15,1046.02,1040.57,1039.97,1048.08,1051.79,1048.96,1052.97,1063.50,1049.38,1068.85,1072.87,1074.58,1073.56,1080.68,1079.94,1079.64,1092.11,1093.36,1098.14,1099.58,1107.16,1112.26,1106.23,1119.66,1121.60,1123.39,1117.48,1121.97,1128.03,1132.80,1134.03,1143.19,1143.56,1143.75,1144.53,1156.73,1153.28,1155.94,1154.25,1161.95,1160.67,1159.91,1177.78,1171.87,1171.73,1176.83,1173.24,
741.00,987.91,995.62,997.35,1004.47,1009.71,1015.46,1016.35,1019.92,1016.24,1032.70,1030.49,1023.99,1039.56,1041.74,1042.64,1042.44,1050.08,1045.82,1048.82,1058.04,1062.11,1049.70,1072.54,1073.85,1075.32,1076.42,1084.12,1081.02,1085.65,1095.21,1093.44,1098.62,1106.43,1109.05,1113.34,1107.32,1119.09,1128.27,1120.45,1131.36,1127.11,1130.73,1132.50,1144.72,1141.51,1149.17,1147.58,1148.21,1159.58,1155.65,1153.30,1156.43,1168.53,1160.77,1166.71,1178.85,1168.94,1175.97,1179.07,1171.26,
742.00,996.26,993.51,999.34,1004.48,1011.90,1010.88,1018.16,1017.14,1017.04,1028.50,1023.58,1025.72,1043.09,1039.04,1047.65,1045.22,1047.21,1047.72,1044.64,1059.23,1064.33,1054.82,1069.65,1077.43,1073.34,1077.47,1083.18,1082.71,1078.33,1096.21,1093.39,1103.23,1110.03,1111.99,1109.85,1111.30,1113.72,1127.07,1118.32,1128.38,1131.71,1136.52,1140.65,1145.38,1148.07,1145.89,1147.95,1145.89,1159.10,1156.53,1156.46,1164.06,1161.34,1167.53,1164.71,1176.18,1167.82,1173.57,1175.89,1171.48,
743.00,1000.71,993.58,1007.28,1009.97,1013.97,1016.70,1018.79,1021.92,1026.30,1029.47,1032.08,1031.16,1038.39,1041.85,1051.90,1047.85,1053.97,1053.03,1048.60,1062.37,1068.49,1065.15,1075.84,1081.40,1075.14,1076.63,1089.13,1081.83,1082.70,1101.56,1098.39,1108.03,1111.20,1118.85,1115.42,1120.64,1117.95,1125.46,1127.06,1128.41,1134.84,1138.02,1146.75,1145.23,1156.65,1148.48,1145.53,1147.45,1163.65,1160.79,1161.95,1171.69,1161.39,1171.25,1171.52,1186.02,1176.86,1178.60,1176.91,1181.51,
744.00,1005.77,1004.38,1010.16,1015.61,1016.32,1021.74,1025.23,1031.56,1026.64,1033.70,1034.16,1036.43,1037.69,1049.55,1051.67,1048.18,1057.12,1055.71,1056.77,1063.79,1072.54,1066.56,1078.85,1080.79,1079.55,1076.23,1094.11,1089.52,1087.14,1102.86,1107.25,1108.10,1109.86,1124.43,1121.26,1117.24,1128.65,1130.39,1130.69,1133.57,1138.09,1135.64,1142.81,1142.84,1159.78,1149.32,1157.16,1155.58,1155.95,1156.30,1156.83,1171.71,1171.89,1170.46,1173.15,1185.90,1181.35,1187.84,1173.67,1175.94,
745.00,1004.89,1008.21,1008.35,1018.57,1026.82,1022.52,1026.19,1035.36,1027.60,1042.98,1027.04,1034.37,1047.28,1044.53,1050.16,1051.65,1056.59,1055.25,1054.19,1064.63,1072.17,1060.89,1074.22,1087.83,1081.34,1080.43,1096.44,1092.35,1098.34,1101.30,1105.25,1109.91,1111.96,1120.21,1112.10,1117.81,1127.47,1134.31,1129.58,1140.66,1142.00,1144.96,1147.29,1148.49,1152.23,1154.62,1159.07,1154.48,1156.67,1159.56,1158.15,1170.91,1170.21,1171.34,1178.11,1179.38,1181.56,1187.49,1175.43,1173.52,
746.00,1001.62,1002.23,1011.88,1018.38,1031.08,1017.06,1030.77,1032.09,1028.54,1037.18,1026.00,1034.54,1048.04,1039.71,1059.11,1052.62,1050.79,1059.32,1055.66,1064.70,1073.84,1071.71,1077.19,1092.02,1076.48,1088.57,1091.42,1089.08,1096.80,1104.21,1099.34,1109.59,1114.17,1118.13,1102.49,1123.00,1124.63,1134.58,1123.82,1136.00,1142.61,1139.05,1150.22,1147.38,1155.71,1152.46,1150.02,1158.56,1154.80,1166.07,1160.18,1174.40,1166.17,1171.86,1181.71,1177.45,1181.41,1187.10,1181.31,1179.48,
